system:index,area,landcover,grid,.geo,lon,lat
2_2286_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.72340409877143,30.820254167092457]}",106.7234041,30.82025417
2_2287_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0742860487485,31.152271496103033]}",107.074286,31.1522715
2_2288_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.95786438792662,31.14849857190973]}",106.9578644,31.14849857
2_2289_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.9659492254837,31.11130831914718]}",106.9659492,31.11130832
2_2290_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84737160797992,30.871997127457742]}",106.8473716,30.87199713
2_2291_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89264669829954,30.879542975844345]}",106.8926467,30.87954298
2_2292_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86461926143501,30.895173661788025]}",106.8646193,30.89517366
2_2293_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85707341304841,30.850437560638873]}",106.8570734,30.85043756
2_2294_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.77245211328434,30.876848029991987]}",106.7724521,30.87684803
2_2295_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88186691489011,30.831572939672363]}",106.8818669,30.83157294
2_2296_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.00421745658718,31.12640001592039]}",107.0042175,31.12640002
2_2297_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.8630022939236,30.85906138736642]}",106.8630023,30.85906139
2_2298_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.97996294391596,31.118315178363314]}",106.9799629,31.11831518
2_2299_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82365608447917,30.818098210410568]}",106.8236561,30.81809821
2_2300_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.77353009162529,30.8784649975034]}",106.7735301,30.878465
2_2301_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.06188929782766,31.08867077398737]}",107.0618893,31.08867077
2_2302_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.9659492254837,31.161434312001052]}",106.9659492,31.16143431
2_2303_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.96487124714275,31.160356333660108]}",106.9648712,31.16035633
2_2304_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81557124692209,30.85582745234359]}",106.8155712,30.85582745
2_2305_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.72663803379426,30.844508679763685]}",106.726638,30.84450868
2_2306_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.72124814208954,30.854210484832173]}",106.7212481,30.85421048
2_2307_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07374705957804,31.1452646368869]}",107.0737471,31.14526464
2_2308_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79994056097841,30.873075105798684]}",106.7999406,30.87307511
2_2309_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83120193286577,30.854210484832173]}",106.8312019,30.85421048
2_2310_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.95085752871049,31.09136571983973]}",106.9508575,31.09136572
2_2311_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.96433225797227,31.1700581387286]}",106.9643323,31.17005814
2_2312_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.03493983930407,31.117776189192842]}",107.0349398,31.11777619
2_2313_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85437846719606,30.828339004649532]}",106.8543785,30.828339
2_2314_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.72448207711237,30.848281603956984]}",106.7244821,30.8482816
2_2315_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0306279259403,31.087592795646426]}",107.0306279,31.0875928
2_2316_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.01877016418992,31.153888463614447]}",107.0187702,31.15388846
2_2317_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0629672761686,31.11454225417001]}",107.0629673,31.11454225
2_2318_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.74011276305605,30.841813733911327]}",106.7401128,30.84181373
2_2319_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.06404525450955,31.099989546567276]}",107.0640453,31.09998955
2_2320_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.00637341326907,31.12640001592039]}",107.0063734,31.12640002
2_2321_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.96810518216559,31.166285214535296]}",106.9681052,31.16628521
2_2322_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.8667752181169,30.901641531833686]}",106.8667752,30.90164153
2_2323_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.06404525450955,31.13017294011369]}",107.0640453,31.13017294
2_2324_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89264669829954,30.830494961331418]}",106.8926467,30.83049496
2_2325_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0688961570438,31.115620232510956]}",107.0688962,31.11562023
2_2326_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.80856438770596,30.819715177921985]}",106.8085644,30.81971518
2_2327_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82203911696774,30.848820593127456]}",106.8220391,30.84882059
2_2328_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.80640843102407,30.857444419855003]}",106.8064084,30.85744442
2_2329_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.74819760061312,30.847203625616043]}",106.7481976,30.84720363
2_2330_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.75304850314737,30.848281603956984]}",106.7530485,30.8482816
2_2331_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.73310590383991,30.8251050696267]}",106.7331059,30.82510507
2_2332_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81503225775161,30.860678354877834]}",106.8150323,30.86067835
2_2333_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.00906835912143,31.14849857190973]}",107.0090684,31.14849857
2_2334_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0171531966785,31.133406875136522]}",107.0171532,31.13340688
2_2335_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.03332287179266,31.140413734352656]}",107.0333229,31.14041373
2_2336_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.06727918953237,31.122088102556617]}",107.0672792,31.1220881
2_2337_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90666041673181,31.162512290341994]}",106.9066604,31.16251229
2_2338_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82958496535436,30.90002456432227]}",106.829585,30.90002456
2_2339_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.7961676367851,30.860139365707365]}",106.7961676,30.86013937
2_2340_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82473406282011,30.842891712252268]}",106.8247341,30.84289171
2_2341_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79562864761463,30.836423842206607]}",106.7956286,30.83642384
2_2342_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.94708460451719,31.16089532283058]}",106.9470846,31.16089532
2_2343_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.969722149677,31.15442745278492]}",106.9697221,31.15442745
2_2344_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.99559362985964,31.124783048408975]}",106.9955936,31.12478305
2_2345_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0155362291671,31.087592795646426]}",107.0155362,31.0875928
2_2346_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.03979074183832,31.16520723619435]}",107.0397907,31.16520724
2_2347_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76814019992058,30.83103395050189]}",106.7681402,30.83103395
2_2348_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.97888496557502,31.096216622373973]}",106.978885,31.09621662
2_2349_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.77460806996623,30.8784649975034]}",106.7746081,30.878465
2_2350_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88456186074247,30.875770051651042]}",106.8845619,30.87577005
2_2351_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.99343767317775,31.12316608089756]}",106.9934377,31.12316608
2_2352_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.74226871973794,30.867146224923495]}",106.7422687,30.86714622
2_2353_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.94977955036954,31.0919047090102]}",106.9497796,31.09190471
2_2354_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.80640843102407,30.844508679763685]}",106.8064084,30.84450868
2_2355_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.75466547065878,30.850976549809346]}",106.7546655,30.85097655
2_2356_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.77460806996623,30.827261026308587]}",106.7746081,30.82726103
2_2357_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.75736041651115,30.842891712252268]}",106.7573604,30.84289171
2_2358_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.8743210665035,30.886549835060478]}",106.8743211,30.88654984
2_2359_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.99882756488248,31.10106752490822]}",106.9988276,31.10106752
2_2360_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84359868378661,30.84935958229793]}",106.8435987,30.84935958
2_2361_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.72825500130567,30.83372889635425]}",106.728255,30.8337289
2_2362_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.77945897250048,30.86822420326444]}",106.779459,30.8682242
2_2363_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.05919435197531,31.130711929284164]}",107.0591944,31.13071193
2_2364_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91582323262982,31.153349474443974]}",106.9158232,31.15334947
2_2365_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0171531966785,31.089209763157843]}",107.0171532,31.08920976
2_2366_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.95139651788097,31.17059712789907]}",106.9513965,31.17059713
2_2367_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.74873658978359,30.88978377008331]}",106.7487366,30.88978377
2_2368_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.96002034460851,31.109152362465295]}",106.9600203,31.10915236
2_2369_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79347269093275,30.817020232069627]}",106.7934727,30.81702023
2_2370_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85707341304841,30.854749474002645]}",106.8570734,30.85474947
2_2371_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82958496535436,30.822949112944816]}",106.829585,30.82294911
2_2372_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.80317449600123,30.88816680257189]}",106.8031745,30.8881668
2_2373_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.96918316050653,31.118854167533787]}",106.9691832,31.11885417
2_2374_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.97457305221124,31.084358860623595]}",106.9745731,31.08435886
2_2375_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0117633049738,31.17113611706954]}",107.0117633,31.17113612
2_2376_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.05488243861153,31.11615922168143]}",107.0548824,31.11615922
2_2377_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.06835716787332,31.109152362465295]}",107.0683572,31.10915236
2_2378_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.06135030865718,31.137718788500294]}",107.0613503,31.13771879
2_2379_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.96109832294945,31.122627091727086]}",106.9610983,31.12262709
2_2380_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.884022871572,30.823488102115288]}",106.8840229,30.8234881
2_2381_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.93846077778964,31.11454225417001]}",106.9384608,31.11454225
2_2382_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83227991120671,30.856905430684535]}",106.8322799,30.85690543
2_2383_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.00745139161002,31.129094961772747]}",107.0074514,31.12909496
2_2384_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.96163731211992,31.16466824702388]}",106.9616373,31.16466825
2_2385_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.73364489301039,30.835345863865665]}",106.7336449,30.83534586
2_2386_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91797918931171,31.133945864306995]}",106.9179792,31.13394586
2_2387_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88887377410624,30.85313250649123]}",106.8888738,30.85313251
2_2388_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.75143153563596,30.84343070142274]}",106.7514315,30.8434307
2_2389_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.74819760061312,30.834806874695193]}",106.7481976,30.83480687
2_2390_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.74550265476077,30.822949112944816]}",106.7455027,30.82294911
2_2391_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84737160797992,30.88115994335576]}",106.8473716,30.88115994
2_2392_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.00152251073483,31.10807438412435]}",107.0015225,31.10807438
2_2393_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07698099460087,31.143108680205014]}",107.076981,31.14310868
2_2394_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.93199290774398,31.161434312001052]}",106.9319929,31.16143431
2_2395_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81233731189926,30.815942253728682]}",106.8123373,30.81594225
2_2396_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.94600662617624,31.099450557396803]}",106.9460066,31.09945056
2_2397_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.998288575712,31.103223481590106]}",106.9982886,31.10322348
2_2398_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.94007774530105,31.146881604398313]}",106.9400777,31.1468816
2_2399_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.77191312411388,30.894634672617553]}",106.7719131,30.89463467
2_2400_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91474525428889,31.13017294011369]}",106.9147453,31.13017294
2_2401_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85114453217322,30.845047668934157]}",106.8511445,30.84504767
2_2402_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.06566222202096,31.163051279512466]}",107.0656622,31.16305128
2_2403_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.7600553623635,30.844508679763685]}",106.7600554,30.84450868
2_2404_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.03116691511077,31.10214550324916]}",107.0311669,31.1021455
2_2405_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.00098352156435,31.131250918454636]}",107.0009835,31.13125092
2_2406_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.9713391171884,31.166285214535296]}",106.9713391,31.16628521
2_2407_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76275030821586,30.88115994335576]}",106.7627503,30.88115994
2_2408_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76544525406821,30.835345863865665]}",106.7654453,30.83534586
2_2409_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76814019992058,30.827261026308587]}",106.7681402,30.82726103
2_2410_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.80263550683077,30.883315900037648]}",106.8026355,30.8833159
2_2411_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07913695128275,31.090826730669257]}",107.079137,31.09082673
2_2412_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.74442467641983,30.88385488920812]}",106.7444247,30.88385489
2_2413_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.96864417133605,31.138257777670766]}",106.9686442,31.13825778
2_2414_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91690121097076,31.121010124215672]}",106.9169012,31.12101012
2_2415_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.75358749231783,30.875231062480573]}",106.7535875,30.87523106
2_2416_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.94061673447152,31.08220290394171]}",106.9406167,31.0822029
