system:index,area,landcover,grid,.geo
2_3090_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.97672900889313,31.087592795646426]}"
2_3091_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85330048885511,30.866607235753023]}"
2_3092_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.72987196881708,30.897868607640383]}"
2_3093_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.99667160820059,31.121549113386145]}"
2_3094_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.95085752871049,31.134484853477467]}"
2_3095_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76436727572728,30.845586658104626]}"
2_3096_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.73310590383991,30.89032275925378]}"
2_3097_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.04841456856586,31.100528535737748]}"
2_3098_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.01284128331473,31.16736319287624]}"
2_3099_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.96002034460851,31.128016983431806]}"
2_3100_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85761240221888,30.90002456432227]}"
2_3101_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87647702318539,30.854749474002645]}"
2_3102_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79131673425086,30.901641531833686]}"
2_3103_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82796799784293,30.83103395050189]}"
2_3104_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84737160797992,30.861217344048306]}"
2_3105_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85222251051417,30.895712650958497]}"
2_3106_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83281890037718,30.822410123774343]}"
2_3107_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.02901095842888,31.133945864306995]}"
2_3108_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0193091533604,31.14849857190973]}"
2_3109_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.95840337709708,31.140952723523124]}"
2_3110_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.80155752848982,30.841274744740854]}"
2_3111_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.72286510960095,30.84666463644557]}"
2_3112_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.95409146373332,31.128016983431806]}"
2_3113_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.9276809943802,31.15766138780775]}"
2_3114_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83874778125237,30.89732961846991]}"
2_3115_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.96864417133605,31.15496644195539]}"
2_3116_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.03278388262218,31.15119351776209]}"
2_3117_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.96810518216559,31.169519149558127]}"
2_3118_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76706222157964,30.839118788058965]}"
2_3119_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.97780698723408,31.146881604398313]}"
2_3120_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.7314889363285,30.88816680257189]}"
2_3121_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91959615682313,31.138257777670766]}"
2_3122_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.96325427963134,31.099989546567276]}"
2_3123_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.95409146373332,31.09891156822633]}"
2_3124_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.96541023631322,31.096216622373973]}"
2_3125_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79724561512604,30.839657777229437]}"
2_3126_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.8306629436953,30.89679062929944]}"
2_3127_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.02038713170134,31.152271496103033]}"
2_3128_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0246990450651,31.109691351635767]}"
2_3129_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88617882825388,30.85259351732076]}"
2_3130_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78215391835285,30.815942253728682]}"
2_3131_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.98481384645021,31.09513864403303]}"
2_3132_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.99289868400729,31.09837257905586]}"
2_3133_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.03493983930407,31.168980160387655]}"
2_3134_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.96055933377897,31.103223481590106]}"
2_3135_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.05488243861153,31.116698210851897]}"
2_3136_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.9961326190301,31.17113611706954]}"
2_3137_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.9239080701869,31.163051279512466]}"
2_3138_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.9961326190301,31.163051279512466]}"
2_3139_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.94654561534671,31.096755611544445]}"
2_3140_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83335788954766,30.856366441514062]}"
2_3141_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81772720360398,30.838040809718024]}"
2_3142_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84521565129803,30.84343070142274]}"
2_3143_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88132792571963,30.89732961846991]}"
2_3144_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.77299110245482,30.88439387837859]}"
2_3145_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83335788954766,30.863912289900664]}"
2_3146_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.95840337709708,31.121010124215672]}"
2_3147_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81988316028585,30.853671495661704]}"
2_3148_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82365608447917,30.84343070142274]}"
2_3149_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.02254308838323,31.0919047090102]}"
2_3150_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76652323240916,30.880081965014817]}"
2_3151_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.97080012801794,31.155505431125864]}"
2_3152_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.912589297607,31.08651481730548]}"
2_3153_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.00745139161002,31.09244369818067]}"
2_3154_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90773839507276,31.105918427442464]}"
2_3155_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.03547882847455,31.16089532283058]}"
2_3156_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.01607521833756,31.099450557396803]}"
2_3157_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.01230229414426,31.087592795646426]}"
2_3158_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.97619001972265,31.087053806475954]}"
2_3159_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.06727918953237,31.169519149558127]}"
2_3160_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81934417111539,30.860139365707365]}"
2_3161_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.8419817162752,30.869841170775853]}"
2_3162_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.06081131948672,31.165746225364824]}"
2_3163_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.03601781764502,31.112386297488126]}"
2_3164_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.03386186096313,31.097294600714918]}"
2_3165_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78215391835285,30.84935958229793]}"
2_3166_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.03763478515643,31.131789907625105]}"
2_3167_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86246330475312,30.886010845890006]}"
2_3168_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.95786438792662,31.10376247076058]}"
2_3169_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.94546763700578,31.127477994261334]}"
2_3170_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.77999796167096,30.822410123774343]}"
2_3171_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.80101853931934,30.880081965014817]}"
2_3172_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78053695084142,30.866607235753023]}"
2_3173_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.95516944207426,31.152810485273502]}"
2_3174_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83389687871812,30.892478715935667]}"
2_3175_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.96702720382464,31.112925286658598]}"
2_3176_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.74604164393124,30.869841170775853]}"
2_3177_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88995175244719,30.831572939672363]}"
2_3178_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87162612065114,30.898407596810856]}"
2_3179_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82257810613822,30.88385488920812]}"
2_3180_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88563983908341,30.86229532238925]}"
2_3181_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.96109832294945,31.16466824702388]}"
2_3182_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89372467664049,30.832650918013307]}"
2_3183_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.97241709552935,31.144725647716427]}"
2_3184_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87324308816257,30.83750182054755]}"
2_3185_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76921817826153,30.82672203713812]}"
2_3186_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.04140770934974,31.09513864403303]}"
2_3187_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83766980291142,30.891400737594722]}"
2_3188_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.9961326190301,31.12316608089756]}"
2_3189_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81503225775161,30.897868607640383]}"
2_3190_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81772720360398,30.835884853036138]}"
2_3191_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0705131245552,31.15766138780775]}"
2_3192_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.06997413538474,31.087053806475954]}"
2_3193_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89641962249284,30.899485575151797]}"
2_3194_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.72017016374859,30.88169893252623]}"
2_3195_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0764420054304,31.140413734352656]}"
2_3196_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.97565103055219,31.09136571983973]}"
2_3197_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.95355247456284,31.15496644195539]}"
2_3198_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07590301625993,31.153888463614447]}"
2_3199_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.73202792549897,30.830494961331418]}"
2_3200_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82150012779728,30.88493286754906]}"
2_3201_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86839218562831,30.860678354877834]}"
2_3202_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.73041095798756,30.846125647275098]}"
2_3203_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83012395452482,30.84019676639991]}"
2_3204_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.01607521833756,31.130711929284164]}"
2_3205_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.03493983930407,31.11076932997671]}"
2_3206_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.8495275646618,30.893556694276608]}"
2_3207_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0020614999053,31.121010124215672]}"
2_3208_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.8592293697303,30.85259351732076]}"
2_3209_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0688961570438,31.09459965486256]}"
2_3210_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.74011276305605,30.828877993820004]}"
2_3211_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89695861166332,30.813786297046796]}"
2_3212_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.73849579554464,30.819176188751513]}"
2_3213_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.95301348539238,31.133945864306995]}"
2_3214_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.04679760105445,31.102684492419634]}"
2_3215_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.77622503747766,30.90002456432227]}"
2_3216_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.77353009162529,30.899485575151797]}"
2_3217_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07536402708945,31.116698210851897]}"
2_3218_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86839218562831,30.819715177921985]}"
2_3219_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.01068532663285,31.137718788500294]}"
2_3220_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81179832272879,30.862834311559723]}"
2_3221_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.74119074139699,30.859600376536893]}"
2_3222_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0403297310088,31.152810485273502]}"
2_3223_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88671781742435,30.8784649975034]}"
2_3224_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.06620121119144,31.10699640578341]}"
2_3225_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.02362106672417,31.152810485273502]}"
2_3226_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.00260048907577,31.090287741498784]}"
2_3227_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.75951637319302,30.892478715935667]}"
2_3228_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90773839507276,31.12693900509086]}"
2_3229_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.03601781764502,31.15873936614869]}"
2_3230_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.94223370198294,31.0956776332035]}"
2_3231_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.8630022939236,30.885471856719533]}"
2_3232_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86731420728736,30.873614094969156]}"
2_3233_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.99182070566634,31.090826730669257]}"
2_3234_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.72286510960095,30.886010845890006]}"
2_3235_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0193091533604,31.085975828135012]}"
2_3236_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81072034438785,30.85259351732076]}"
2_3237_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76921817826153,30.90056355349274]}"
2_3238_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.72286510960095,30.862834311559723]}"
2_3239_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.7848488642052,30.894634672617553]}"
2_3240_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.94385066949435,31.16089532283058]}"
2_3241_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.8953416441519,30.89301770510614]}"
2_3242_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85276149968463,30.869841170775853]}"
2_3243_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86623622894643,30.846125647275098]}"
2_3244_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.04464164437256,31.12693900509086]}"
2_3245_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.98211890059784,31.08543683896454]}"
2_3246_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82257810613822,30.847742614786515]}"
2_3247_0,2,1,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88941276327671,30.893556694276608]}"
2_3248_0,2,1,40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.9621763012904,31.16197330117152]}"
2_3249_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.02200409921275,31.1700581387286]}"
2_3250_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.05757738446388,31.135562831818408]}"
2_3251_0,2,1,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.75466547065878,30.83426788552472]}"
2_3252_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.05380446027058,31.134484853477467]}"
2_3253_0,2,1,52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.03493983930407,31.14203070186407]}"
